,country,type,direction,interval_index,time_start_cet,time_end_cet,entsoe_reservation_price,currency,realization_day
33309,SK,mFRR,Down,22,21:00:00,22:00:00,0.0,EUR,2022-06-28
33310,SK,mFRR,Down,23,22:00:00,23:00:00,0.0,EUR,2022-06-28
33311,SK,mFRR,Down,24,23:00:00,00:00:00,0.0,EUR,2022-06-28
33312,SK,mFRR,Down,1,00:00:00,01:00:00,0.0,EUR,2022-08-06
33313,SK,mFRR,Down,2,01:00:00,02:00:00,0.0,EUR,2022-08-06
33314,SK,mFRR,Down,3,02:00:00,03:00:00,0.0,EUR,2022-08-06
33315,SK,mFRR,Down,4,03:00:00,04:00:00,0.0,EUR,2022-08-06
33316,SK,mFRR,Down,5,04:00:00,05:00:00,0.0,EUR,2022-08-06
33317,SK,mFRR,Down,6,05:00:00,06:00:00,0.0,EUR,2022-08-06
33318,SK,mFRR,Down,7,06:00:00,07:00:00,0.0,EUR,2022-08-06
33319,SK,mFRR,Down,8,07:00:00,08:00:00,0.0,EUR,2022-08-06
33320,SK,mFRR,Down,9,08:00:00,09:00:00,0.0,EUR,2022-08-06
33321,SK,mFRR,Down,10,09:00:00,10:00:00,0.0,EUR,2022-08-06
33322,SK,mFRR,Down,11,10:00:00,11:00:00,0.0,EUR,2022-08-06
33323,SK,mFRR,Down,12,11:00:00,12:00:00,0.0,EUR,2022-08-06
33324,SK,mFRR,Down,13,12:00:00,13:00:00,0.0,EUR,2022-08-06
33325,SK,mFRR,Down,14,13:00:00,14:00:00,0.0,EUR,2022-08-06
33326,SK,mFRR,Down,15,14:00:00,15:00:00,0.0,EUR,2022-08-06
33327,SK,mFRR,Down,16,15:00:00,16:00:00,0.0,EUR,2022-08-06
33328,SK,mFRR,Down,17,16:00:00,17:00:00,0.0,EUR,2022-08-06
33329,SK,mFRR,Down,18,17:00:00,18:00:00,0.0,EUR,2022-08-06
33330,SK,mFRR,Down,19,18:00:00,19:00:00,0.0,EUR,2022-08-06
33331,SK,mFRR,Down,20,19:00:00,20:00:00,0.0,EUR,2022-08-06
33332,SK,mFRR,Down,21,20:00:00,21:00:00,0.0,EUR,2022-08-06
33333,SK,mFRR,Down,22,21:00:00,22:00:00,0.0,EUR,2022-08-06
33334,SK,mFRR,Down,23,22:00:00,23:00:00,0.0,EUR,2022-08-06
33335,SK,mFRR,Down,24,23:00:00,00:00:00,0.0,EUR,2022-08-06
33336,SK,mFRR,Down,1,00:00:00,01:00:00,0.0,EUR,2022-08-06
33337,SK,mFRR,Down,2,01:00:00,02:00:00,0.0,EUR,2022-08-06
33338,SK,mFRR,Down,3,02:00:00,03:00:00,0.0,EUR,2022-08-06
33339,SK,mFRR,Down,4,03:00:00,04:00:00,0.0,EUR,2022-08-06
33340,SK,mFRR,Down,5,04:00:00,05:00:00,0.0,EUR,2022-08-06
33341,SK,mFRR,Down,6,05:00:00,06:00:00,0.0,EUR,2022-08-06
33342,SK,mFRR,Down,7,06:00:00,07:00:00,0.0,EUR,2022-08-06
33343,SK,mFRR,Down,8,07:00:00,08:00:00,0.0,EUR,2022-08-06
33344,SK,mFRR,Down,9,08:00:00,09:00:00,0.0,EUR,2022-08-06
33345,SK,mFRR,Down,10,09:00:00,10:00:00,0.0,EUR,2022-08-06
33346,SK,mFRR,Down,11,10:00:00,11:00:00,0.0,EUR,2022-08-06
33347,SK,mFRR,Down,12,11:00:00,12:00:00,0.0,EUR,2022-08-06
33348,SK,mFRR,Down,13,12:00:00,13:00:00,0.0,EUR,2022-08-06
33349,SK,mFRR,Down,14,13:00:00,14:00:00,0.0,EUR,2022-08-06
33350,SK,mFRR,Down,15,14:00:00,15:00:00,0.0,EUR,2022-08-06
33351,SK,mFRR,Down,16,15:00:00,16:00:00,0.0,EUR,2022-08-06
33352,SK,mFRR,Down,17,16:00:00,17:00:00,0.0,EUR,2022-08-06
33353,SK,mFRR,Down,18,17:00:00,18:00:00,0.0,EUR,2022-08-06
33354,SK,mFRR,Down,19,18:00:00,19:00:00,0.0,EUR,2022-08-06
33355,SK,mFRR,Down,20,19:00:00,20:00:00,0.0,EUR,2022-08-06
33356,SK,mFRR,Down,21,20:00:00,21:00:00,0.0,EUR,2022-08-06
33357,SK,mFRR,Down,22,21:00:00,22:00:00,0.0,EUR,2022-08-06
33358,SK,mFRR,Down,23,22:00:00,23:00:00,0.0,EUR,2022-08-06
33359,SK,mFRR,Down,24,23:00:00,00:00:00,0.0,EUR,2022-08-06
33360,SK,mFRR,Up,1,00:00:00,01:00:00,0.0,EUR,2022-08-06
33361,SK,mFRR,Up,2,01:00:00,02:00:00,0.0,EUR,2022-08-06
33362,SK,mFRR,Up,3,02:00:00,03:00:00,0.0,EUR,2022-08-06
33363,SK,mFRR,Up,4,03:00:00,04:00:00,0.0,EUR,2022-08-06
33364,SK,mFRR,Up,5,04:00:00,05:00:00,0.0,EUR,2022-08-06
33365,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2022-08-06
33366,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2022-08-06
33367,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2022-08-06
33368,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2022-08-06
33369,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2022-08-06
33370,SK,mFRR,Up,11,10:00:00,11:00:00,0.0,EUR,2022-08-06
33371,SK,mFRR,Up,12,11:00:00,12:00:00,0.0,EUR,2022-08-06
33372,SK,mFRR,Up,13,12:00:00,13:00:00,0.0,EUR,2022-08-06
33373,SK,mFRR,Up,14,13:00:00,14:00:00,0.0,EUR,2022-08-06
33374,SK,mFRR,Up,15,14:00:00,15:00:00,0.0,EUR,2022-08-06
33375,SK,mFRR,Up,16,15:00:00,16:00:00,0.0,EUR,2022-08-06
33376,SK,mFRR,Up,17,16:00:00,17:00:00,0.0,EUR,2022-08-06
33377,SK,mFRR,Up,18,17:00:00,18:00:00,0.0,EUR,2022-08-06
33378,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2022-08-06
33379,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2022-08-06
33380,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2022-08-06
33381,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2022-08-06
33382,SK,mFRR,Up,23,22:00:00,23:00:00,0.0,EUR,2022-08-06
33383,SK,mFRR,Up,24,23:00:00,00:00:00,0.0,EUR,2022-08-06
33384,SK,mFRR,Up,1,00:00:00,01:00:00,9.21,EUR,2022-08-06
33385,SK,mFRR,Up,2,01:00:00,02:00:00,9.21,EUR,2022-08-06
33386,SK,mFRR,Up,3,02:00:00,03:00:00,9.21,EUR,2022-08-06
33387,SK,mFRR,Up,4,03:00:00,04:00:00,9.21,EUR,2022-08-06
33388,SK,mFRR,Up,5,04:00:00,05:00:00,9.22,EUR,2022-08-06
33389,SK,mFRR,Up,6,05:00:00,06:00:00,9.22,EUR,2022-08-06
33390,SK,mFRR,Up,7,06:00:00,07:00:00,9.22,EUR,2022-08-06
33391,SK,mFRR,Up,8,07:00:00,08:00:00,9.22,EUR,2022-08-06
33392,SK,mFRR,Up,9,08:00:00,09:00:00,9.22,EUR,2022-08-06
33393,SK,mFRR,Up,10,09:00:00,10:00:00,9.22,EUR,2022-08-06
33394,SK,mFRR,Up,11,10:00:00,11:00:00,9.22,EUR,2022-08-06
33395,SK,mFRR,Up,12,11:00:00,12:00:00,9.22,EUR,2022-08-06
33396,SK,mFRR,Up,13,12:00:00,13:00:00,9.22,EUR,2022-08-06
33397,SK,mFRR,Up,14,13:00:00,14:00:00,9.22,EUR,2022-08-06
33398,SK,mFRR,Up,15,14:00:00,15:00:00,9.22,EUR,2022-08-06
33399,SK,mFRR,Up,16,15:00:00,16:00:00,9.22,EUR,2022-08-06
33400,SK,mFRR,Up,17,16:00:00,17:00:00,9.22,EUR,2022-08-06
33401,SK,mFRR,Up,18,17:00:00,18:00:00,9.22,EUR,2022-08-06
33402,SK,mFRR,Up,19,18:00:00,19:00:00,9.22,EUR,2022-08-06
33403,SK,mFRR,Up,20,19:00:00,20:00:00,9.22,EUR,2022-08-06
33404,SK,mFRR,Up,21,20:00:00,21:00:00,9.22,EUR,2022-08-06
33405,SK,mFRR,Up,22,21:00:00,22:00:00,9.22,EUR,2022-08-06
33406,SK,mFRR,Up,23,22:00:00,23:00:00,9.21,EUR,2022-08-06
33407,SK,mFRR,Up,24,23:00:00,00:00:00,9.21,EUR,2022-08-06
33408,SK,mFRR,Down,1,00:00:00,01:00:00,0.0,EUR,2022-08-20
33409,SK,mFRR,Down,2,01:00:00,02:00:00,0.0,EUR,2022-08-20
33410,SK,mFRR,Down,3,02:00:00,03:00:00,0.0,EUR,2022-08-20
33411,SK,mFRR,Down,4,03:00:00,04:00:00,0.0,EUR,2022-08-20
33412,SK,mFRR,Down,5,04:00:00,05:00:00,0.0,EUR,2022-08-20
33413,SK,mFRR,Down,6,05:00:00,06:00:00,0.0,EUR,2022-08-20
33414,SK,mFRR,Down,7,06:00:00,07:00:00,0.0,EUR,2022-08-20
33415,SK,mFRR,Down,8,07:00:00,08:00:00,0.0,EUR,2022-08-20
33416,SK,mFRR,Down,9,08:00:00,09:00:00,0.0,EUR,2022-08-20
33417,SK,mFRR,Down,10,09:00:00,10:00:00,0.0,EUR,2022-08-20
33418,SK,mFRR,Down,11,10:00:00,11:00:00,0.0,EUR,2022-08-20
33419,SK,mFRR,Down,12,11:00:00,12:00:00,0.0,EUR,2022-08-20
33420,SK,mFRR,Down,13,12:00:00,13:00:00,0.0,EUR,2022-08-20
33421,SK,mFRR,Down,14,13:00:00,14:00:00,0.0,EUR,2022-08-20
33422,SK,mFRR,Down,15,14:00:00,15:00:00,0.0,EUR,2022-08-20
33423,SK,mFRR,Down,16,15:00:00,16:00:00,0.0,EUR,2022-08-20
33424,SK,mFRR,Down,17,16:00:00,17:00:00,0.0,EUR,2022-08-20
33425,SK,mFRR,Down,18,17:00:00,18:00:00,0.0,EUR,2022-08-20
33426,SK,mFRR,Down,19,18:00:00,19:00:00,0.0,EUR,2022-08-20
33427,SK,mFRR,Down,20,19:00:00,20:00:00,0.0,EUR,2022-08-20
33428,SK,mFRR,Down,21,20:00:00,21:00:00,0.0,EUR,2022-08-20
33429,SK,mFRR,Down,22,21:00:00,22:00:00,0.0,EUR,2022-08-20
33430,SK,mFRR,Down,23,22:00:00,23:00:00,0.0,EUR,2022-08-20
33431,SK,mFRR,Down,24,23:00:00,00:00:00,0.0,EUR,2022-08-20
33432,SK,mFRR,Up,1,00:00:00,01:00:00,0.0,EUR,2022-08-20
33433,SK,mFRR,Up,2,01:00:00,02:00:00,0.0,EUR,2022-08-20
33434,SK,mFRR,Up,3,02:00:00,03:00:00,0.0,EUR,2022-08-20
33435,SK,mFRR,Up,4,03:00:00,04:00:00,0.0,EUR,2022-08-20
33436,SK,mFRR,Up,5,04:00:00,05:00:00,0.0,EUR,2022-08-20
33437,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2022-08-20
33438,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2022-08-20
33439,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2022-08-20
33440,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2022-08-20
33441,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2022-08-20
33442,SK,mFRR,Up,11,10:00:00,11:00:00,0.0,EUR,2022-08-20
33443,SK,mFRR,Up,12,11:00:00,12:00:00,0.0,EUR,2022-08-20
33444,SK,mFRR,Up,13,12:00:00,13:00:00,0.0,EUR,2022-08-20
33445,SK,mFRR,Up,14,13:00:00,14:00:00,0.0,EUR,2022-08-20
33446,SK,mFRR,Up,15,14:00:00,15:00:00,0.0,EUR,2022-08-20
33447,SK,mFRR,Up,16,15:00:00,16:00:00,0.0,EUR,2022-08-20
33448,SK,mFRR,Up,17,16:00:00,17:00:00,0.0,EUR,2022-08-20
33449,SK,mFRR,Up,18,17:00:00,18:00:00,0.0,EUR,2022-08-20
33450,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2022-08-20
33451,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2022-08-20
33452,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2022-08-20
33453,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2022-08-20
33454,SK,mFRR,Up,23,22:00:00,23:00:00,0.0,EUR,2022-08-20
33455,SK,mFRR,Up,24,23:00:00,00:00:00,0.0,EUR,2022-08-20
33456,SK,mFRR,Down,1,00:00:00,01:00:00,0.0,EUR,2022-08-20
33457,SK,mFRR,Down,2,01:00:00,02:00:00,0.0,EUR,2022-08-20
33458,SK,mFRR,Down,3,02:00:00,03:00:00,0.0,EUR,2022-08-20
33459,SK,mFRR,Down,4,03:00:00,04:00:00,0.0,EUR,2022-08-20
33460,SK,mFRR,Down,5,04:00:00,05:00:00,0.0,EUR,2022-08-20
33461,SK,mFRR,Down,6,05:00:00,06:00:00,0.0,EUR,2022-08-20
33462,SK,mFRR,Down,7,06:00:00,07:00:00,0.0,EUR,2022-08-20
33463,SK,mFRR,Down,8,07:00:00,08:00:00,0.0,EUR,2022-08-20
33464,SK,mFRR,Down,9,08:00:00,09:00:00,0.0,EUR,2022-08-20
33465,SK,mFRR,Down,10,09:00:00,10:00:00,0.0,EUR,2022-08-20
33466,SK,mFRR,Down,11,10:00:00,11:00:00,0.0,EUR,2022-08-20
33467,SK,mFRR,Down,12,11:00:00,12:00:00,0.0,EUR,2022-08-20
33468,SK,mFRR,Down,13,12:00:00,13:00:00,0.0,EUR,2022-08-20
33469,SK,mFRR,Down,14,13:00:00,14:00:00,0.0,EUR,2022-08-20
33470,SK,mFRR,Down,15,14:00:00,15:00:00,0.0,EUR,2022-08-20
33471,SK,mFRR,Down,16,15:00:00,16:00:00,0.0,EUR,2022-08-20
33472,SK,mFRR,Down,17,16:00:00,17:00:00,0.0,EUR,2022-08-20
33473,SK,mFRR,Down,18,17:00:00,18:00:00,0.0,EUR,2022-08-20
33474,SK,mFRR,Down,19,18:00:00,19:00:00,0.0,EUR,2022-08-20
33475,SK,mFRR,Down,20,19:00:00,20:00:00,0.0,EUR,2022-08-20
33476,SK,mFRR,Down,21,20:00:00,21:00:00,0.0,EUR,2022-08-20
33477,SK,mFRR,Down,22,21:00:00,22:00:00,0.0,EUR,2022-08-20
33478,SK,mFRR,Down,23,22:00:00,23:00:00,0.0,EUR,2022-08-20
33479,SK,mFRR,Down,24,23:00:00,00:00:00,0.0,EUR,2022-08-20
33480,SK,mFRR,Up,1,00:00:00,01:00:00,9.22,EUR,2022-08-20
33481,SK,mFRR,Up,2,01:00:00,02:00:00,9.22,EUR,2022-08-20
33482,SK,mFRR,Up,3,02:00:00,03:00:00,9.22,EUR,2022-08-20
33483,SK,mFRR,Down,1,00:00:00,01:00:00,0.0,EUR,2021-11-03
33484,SK,mFRR,Down,2,01:00:00,02:00:00,0.0,EUR,2021-11-03
33485,SK,mFRR,Down,3,02:00:00,03:00:00,0.0,EUR,2021-11-03
33486,SK,mFRR,Down,4,03:00:00,04:00:00,0.0,EUR,2021-11-03
33487,SK,mFRR,Down,5,04:00:00,05:00:00,0.0,EUR,2021-11-03
33488,SK,mFRR,Down,6,05:00:00,06:00:00,0.0,EUR,2021-11-03
33489,SK,mFRR,Down,7,06:00:00,07:00:00,0.0,EUR,2021-11-03
33490,SK,mFRR,Down,8,07:00:00,08:00:00,0.0,EUR,2021-11-03
33491,SK,mFRR,Down,9,08:00:00,09:00:00,0.0,EUR,2021-11-03
33492,SK,mFRR,Down,10,09:00:00,10:00:00,0.0,EUR,2021-11-03
33493,SK,mFRR,Down,11,10:00:00,11:00:00,0.0,EUR,2021-11-03
33494,SK,mFRR,Down,12,11:00:00,12:00:00,0.0,EUR,2021-11-03
33495,SK,mFRR,Down,13,12:00:00,13:00:00,0.0,EUR,2021-11-03
33496,SK,mFRR,Down,14,13:00:00,14:00:00,0.0,EUR,2021-11-03
33497,SK,mFRR,Down,15,14:00:00,15:00:00,0.0,EUR,2021-11-03
33498,SK,mFRR,Down,16,15:00:00,16:00:00,0.0,EUR,2021-11-03
33499,SK,mFRR,Down,17,16:00:00,17:00:00,0.0,EUR,2021-11-03
33500,SK,mFRR,Down,18,17:00:00,18:00:00,0.0,EUR,2021-11-03
33501,SK,mFRR,Down,19,18:00:00,19:00:00,0.0,EUR,2021-11-03
33502,SK,mFRR,Down,20,19:00:00,20:00:00,0.0,EUR,2021-11-03
33503,SK,mFRR,Down,21,20:00:00,21:00:00,0.0,EUR,2021-11-03
33504,SK,mFRR,Down,22,21:00:00,22:00:00,0.0,EUR,2021-11-03
33505,SK,mFRR,Down,23,22:00:00,23:00:00,0.0,EUR,2021-11-03
33506,SK,mFRR,Down,24,23:00:00,00:00:00,0.0,EUR,2021-11-03
33507,SK,mFRR,Up,1,00:00:00,01:00:00,0.0,EUR,2021-11-03
33508,SK,mFRR,Up,2,01:00:00,02:00:00,0.0,EUR,2021-11-03
33509,SK,mFRR,Up,3,02:00:00,03:00:00,0.0,EUR,2021-11-03
33510,SK,mFRR,Up,4,03:00:00,04:00:00,0.0,EUR,2021-11-03
33511,SK,mFRR,Up,5,04:00:00,05:00:00,0.0,EUR,2021-11-03
33512,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2021-11-03
33513,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2021-11-03
33514,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2021-11-03
33515,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2021-11-03
33516,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2021-11-03
33517,SK,mFRR,Up,11,10:00:00,11:00:00,0.0,EUR,2021-11-03
33518,SK,mFRR,Up,12,11:00:00,12:00:00,0.0,EUR,2021-11-03
33519,SK,mFRR,Up,13,12:00:00,13:00:00,0.0,EUR,2021-11-03
33520,SK,mFRR,Up,14,13:00:00,14:00:00,0.0,EUR,2021-11-03
33521,SK,mFRR,Up,15,14:00:00,15:00:00,0.0,EUR,2021-11-03
33522,SK,mFRR,Up,16,15:00:00,16:00:00,0.0,EUR,2021-11-03
33523,SK,mFRR,Up,17,16:00:00,17:00:00,0.0,EUR,2021-11-03
33524,SK,mFRR,Up,18,17:00:00,18:00:00,0.0,EUR,2021-11-03
33525,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2021-11-03
33526,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2021-11-03
33527,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2021-11-03
33528,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2021-11-03
33529,SK,mFRR,Up,23,22:00:00,23:00:00,0.0,EUR,2021-11-03
33530,SK,mFRR,Up,24,23:00:00,00:00:00,0.0,EUR,2021-11-03
33531,SK,mFRR,Down,1,00:00:00,01:00:00,0.0,EUR,2021-11-03
33532,SK,mFRR,Down,2,01:00:00,02:00:00,0.0,EUR,2021-11-03
33533,SK,mFRR,Down,3,02:00:00,03:00:00,0.0,EUR,2021-11-03
33534,SK,mFRR,Down,4,03:00:00,04:00:00,0.0,EUR,2021-11-03
33535,SK,mFRR,Down,5,04:00:00,05:00:00,0.0,EUR,2021-11-03
33536,SK,mFRR,Down,6,05:00:00,06:00:00,0.0,EUR,2021-11-03
33537,SK,mFRR,Down,7,06:00:00,07:00:00,0.0,EUR,2021-11-03
33538,SK,mFRR,Down,8,07:00:00,08:00:00,0.0,EUR,2021-11-03
33539,SK,mFRR,Down,9,08:00:00,09:00:00,0.0,EUR,2021-11-03
33540,SK,mFRR,Down,10,09:00:00,10:00:00,0.0,EUR,2021-11-03
33541,SK,mFRR,Down,11,10:00:00,11:00:00,0.0,EUR,2021-11-03
33542,SK,mFRR,Down,12,11:00:00,12:00:00,0.0,EUR,2021-11-03
33543,SK,mFRR,Down,13,12:00:00,13:00:00,0.0,EUR,2021-11-03
33544,SK,mFRR,Down,14,13:00:00,14:00:00,0.0,EUR,2021-11-03
33545,SK,mFRR,Down,15,14:00:00,15:00:00,0.0,EUR,2021-11-03
33546,SK,mFRR,Down,16,15:00:00,16:00:00,0.0,EUR,2021-11-03
33547,SK,mFRR,Down,17,16:00:00,17:00:00,0.0,EUR,2021-11-03
33548,SK,mFRR,Down,18,17:00:00,18:00:00,0.0,EUR,2021-11-03
33549,SK,mFRR,Down,19,18:00:00,19:00:00,0.0,EUR,2021-11-03
33550,SK,mFRR,Down,20,19:00:00,20:00:00,0.0,EUR,2021-11-03
33551,SK,mFRR,Down,21,20:00:00,21:00:00,0.0,EUR,2021-11-03
33552,SK,mFRR,Down,22,21:00:00,22:00:00,0.0,EUR,2021-11-03
33553,SK,mFRR,Down,23,22:00:00,23:00:00,0.0,EUR,2021-11-03
33554,SK,mFRR,Down,24,23:00:00,00:00:00,0.0,EUR,2021-11-03
33555,SK,mFRR,Up,1,00:00:00,01:00:00,0.0,EUR,2021-11-03
33556,SK,mFRR,Up,2,01:00:00,02:00:00,0.0,EUR,2021-11-03
33557,SK,mFRR,Up,3,02:00:00,03:00:00,0.0,EUR,2021-11-03
33558,SK,mFRR,Up,4,03:00:00,04:00:00,0.0,EUR,2021-11-03
33559,SK,mFRR,Up,5,04:00:00,05:00:00,0.0,EUR,2021-11-03
33560,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2021-11-03
33561,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2021-11-03
33562,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2021-11-03
33563,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2021-11-03
33564,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2021-11-03
33565,SK,mFRR,Up,11,10:00:00,11:00:00,0.0,EUR,2021-11-03
33566,SK,mFRR,Up,12,11:00:00,12:00:00,0.0,EUR,2021-11-03
33567,SK,mFRR,Up,13,12:00:00,13:00:00,0.0,EUR,2021-11-03
33568,SK,mFRR,Up,14,13:00:00,14:00:00,0.0,EUR,2021-11-03
33569,SK,mFRR,Up,15,14:00:00,15:00:00,0.0,EUR,2021-11-03
33570,SK,mFRR,Up,16,15:00:00,16:00:00,0.0,EUR,2021-11-03
33571,SK,mFRR,Up,17,16:00:00,17:00:00,0.0,EUR,2021-11-03
33572,SK,mFRR,Up,18,17:00:00,18:00:00,0.0,EUR,2021-11-03
33573,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2021-11-03
33574,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2021-11-03
33575,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2021-11-03
33576,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2021-11-03
33577,SK,mFRR,Up,23,22:00:00,23:00:00,0.0,EUR,2021-11-03
33578,SK,mFRR,Up,24,23:00:00,00:00:00,0.0,EUR,2021-11-03
33579,SK,mFRR,Up,4,03:00:00,04:00:00,9.22,EUR,2022-08-20
33580,SK,mFRR,Up,5,04:00:00,05:00:00,9.22,EUR,2022-08-20
33581,SK,mFRR,Up,6,05:00:00,06:00:00,9.22,EUR,2022-08-20
33582,SK,mFRR,Up,7,06:00:00,07:00:00,9.22,EUR,2022-08-20
33583,SK,mFRR,Up,8,07:00:00,08:00:00,9.22,EUR,2022-08-20
33584,SK,mFRR,Up,9,08:00:00,09:00:00,9.22,EUR,2022-08-20
33585,SK,mFRR,Up,10,09:00:00,10:00:00,9.21,EUR,2022-08-20
33586,SK,mFRR,Up,11,10:00:00,11:00:00,9.21,EUR,2022-08-20
33587,SK,mFRR,Up,12,11:00:00,12:00:00,9.21,EUR,2022-08-20
33588,SK,mFRR,Up,13,12:00:00,13:00:00,9.21,EUR,2022-08-20
33589,SK,mFRR,Up,14,13:00:00,14:00:00,9.21,EUR,2022-08-20
33590,SK,mFRR,Up,15,14:00:00,15:00:00,9.21,EUR,2022-08-20
33591,SK,mFRR,Up,16,15:00:00,16:00:00,9.21,EUR,2022-08-20
33592,SK,mFRR,Up,17,16:00:00,17:00:00,9.22,EUR,2022-08-20
33593,SK,mFRR,Up,18,17:00:00,18:00:00,9.22,EUR,2022-08-20
33594,SK,mFRR,Up,19,18:00:00,19:00:00,9.22,EUR,2022-08-20
33595,SK,mFRR,Up,20,19:00:00,20:00:00,9.22,EUR,2022-08-20
33596,SK,mFRR,Up,21,20:00:00,21:00:00,9.22,EUR,2022-08-20
33597,SK,mFRR,Up,22,21:00:00,22:00:00,9.22,EUR,2022-08-20
33598,SK,mFRR,Up,23,22:00:00,23:00:00,9.22,EUR,2022-08-20
33599,SK,mFRR,Up,24,23:00:00,00:00:00,9.22,EUR,2022-08-20
33600,SK,mFRR,Up,1,00:00:00,01:00:00,0.0,EUR,2021-12-21
33601,SK,mFRR,Up,2,01:00:00,02:00:00,0.0,EUR,2021-12-21
33602,SK,mFRR,Up,3,02:00:00,03:00:00,0.0,EUR,2021-12-21
33603,SK,mFRR,Up,4,03:00:00,04:00:00,0.0,EUR,2021-12-21
33604,SK,mFRR,Up,5,04:00:00,05:00:00,0.0,EUR,2021-12-21
33605,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2021-12-21
33606,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2021-12-21
33607,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2021-12-21
33608,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2021-12-21
33609,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2021-12-21
33610,SK,mFRR,Up,11,10:00:00,11:00:00,0.0,EUR,2021-12-21
33611,SK,mFRR,Up,12,11:00:00,12:00:00,0.0,EUR,2021-12-21
33612,SK,mFRR,Up,13,12:00:00,13:00:00,0.0,EUR,2021-12-21
33613,SK,mFRR,Up,14,13:00:00,14:00:00,0.0,EUR,2021-12-21
33614,SK,mFRR,Up,15,14:00:00,15:00:00,0.0,EUR,2021-12-21
33615,SK,mFRR,Up,16,15:00:00,16:00:00,0.0,EUR,2021-12-21
33616,SK,mFRR,Up,17,16:00:00,17:00:00,0.0,EUR,2021-12-21
33617,SK,mFRR,Up,18,17:00:00,18:00:00,0.0,EUR,2021-12-21
33618,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2021-12-21
33619,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2021-12-21
33620,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2021-12-21
33621,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2021-12-21
33622,SK,mFRR,Up,23,22:00:00,23:00:00,0.0,EUR,2021-12-21
33623,SK,mFRR,Up,24,23:00:00,00:00:00,0.0,EUR,2021-12-21
33624,SK,mFRR,Down,1,00:00:00,01:00:00,0.0,EUR,2021-12-21
33625,SK,mFRR,Down,2,01:00:00,02:00:00,0.0,EUR,2021-12-21
33626,SK,mFRR,Down,3,02:00:00,03:00:00,0.0,EUR,2021-12-21
33627,SK,mFRR,Down,4,03:00:00,04:00:00,0.0,EUR,2021-12-21
33628,SK,mFRR,Down,5,04:00:00,05:00:00,0.0,EUR,2021-12-21
33629,SK,mFRR,Down,6,05:00:00,06:00:00,0.0,EUR,2021-12-21
33630,SK,mFRR,Down,7,06:00:00,07:00:00,0.0,EUR,2021-12-21
33631,SK,mFRR,Down,8,07:00:00,08:00:00,0.0,EUR,2021-12-21
33632,SK,mFRR,Down,9,08:00:00,09:00:00,0.0,EUR,2021-12-21
